股票代码,股票名称,所属市场,更新时间
sz002280,ST联络,深证A股,2025-06-27 17:50:55
sz002260,德奥退,深证A股,2025-06-27 17:50:55
sz002249,大洋电机,深证A股,2025-06-27 17:50:55
sz002242,九阳股份,深证A股,2025-06-27 17:50:55
sz002241,歌尔股份,深证A股,2025-06-27 17:50:55
sz002239,奥特佳,深证A股,2025-06-27 17:50:55
sz002231,*ST奥维,深证A股,2025-06-27 17:50:55
sz002220,天宝退,深证A股,2025-06-27 17:50:55
sz002204,大连重工,深证A股,2025-06-27 17:50:55
sz002147,新光退,深证A股,2025-06-27 17:50:55
sz002143,印纪退,深证A股,2025-06-27 17:50:55
sz002141,*ST贤丰,深证A股,2025-06-27 17:50:55
sz002118,*ST紫鑫,深证A股,2025-06-27 17:50:55
sz002113,*ST天润,深证A股,2025-06-27 17:50:55
sz002100,天康生物,深证A股,2025-06-27 17:50:55
sz002089,新海退,深证A股,2025-06-27 17:50:55
sz002087,新纺退,深证A股,2025-06-27 17:50:55
sz002071,长城退,深证A股,2025-06-27 17:50:55
sz002070,众和退,深证A股,2025-06-27 17:50:55
sz002067,景兴纸业,深证A股,2025-06-27 17:50:55
sz002047,*ST宝鹰,深证A股,2025-06-27 17:50:55
sz002036,联创电子,深证A股,2025-06-27 17:50:55
sz002035,华帝股份,深证A股,2025-06-27 17:50:55
sz002018,华信退,深证A股,2025-06-27 17:50:55
sz002013,中航机电,深证A股,2025-06-27 17:50:55
sz002008,大族激光,深证A股,2025-06-27 17:50:55
sz002002,ST鸿达,深证A股,2025-06-27 17:50:55
sz001391,国货航,深证A股,2025-06-27 17:50:55
sz001388,信通电子,深证A股,2025-06-27 17:50:55
sz001366,播恩集团,深证A股,2025-06-27 17:50:55
sz001286,陕西能源,深证A股,2025-06-27 17:50:55
sz000996,中期退,深证A股,2025-06-27 17:50:55
sz000982,中银绒业,深证A股,2025-06-27 17:50:55
sz000979,中弘退,深证A股,2025-06-27 17:50:55
sz000976,*ST华铁,深证A股,2025-06-27 17:50:55
sz000971,*ST高升,深证A股,2025-06-27 17:50:55
sz000961,ST中南,深证A股,2025-06-27 17:50:55
sz000958,电投产融,深证A股,2025-06-27 17:50:55
sz000956,中原油气,深证A股,2025-06-27 17:50:55
sz000955,欣龙控股,深证A股,2025-06-27 17:50:55
sz000949,新乡化纤,深证A股,2025-06-27 17:50:55
sz000939,凯迪退,深证A股,2025-06-27 17:50:55
sz000921,海信家电,深证A股,2025-06-27 17:50:55
sz000918,*ST嘉凯,深证A股,2025-06-27 17:50:55
sz000916,华北高速,深证A股,2025-06-27 17:50:55
sz000897,津滨发展,深证A股,2025-06-27 17:50:55
sz000889,中嘉博创,深证A股,2025-06-27 17:50:55
sz000876,新 希 望,深证A股,2025-06-27 17:50:55
sz000866,扬子石化,深证A股,2025-06-27 17:50:55
sz000863,三湘印象,深证A股,2025-06-27 17:50:55
sz000861,海印股份,深证A股,2025-06-27 17:50:55
sz000836,ST富通,深证A股,2025-06-27 17:50:55
sz000835,长动退,深证A股,2025-06-27 17:50:55
sz000832,*ST龙涤,深证A股,2025-06-27 17:50:55
sz000827,*ST长兴,深证A股,2025-06-27 17:50:55
sz000826,启迪环境,深证A股,2025-06-27 17:50:55
sz000822,山东海化,深证A股,2025-06-27 17:50:55
sz000817,辽河油田,深证A股,2025-06-27 17:50:55
sz000816,智慧农业,深证A股,2025-06-27 17:50:55
sz000806,银河退,深证A股,2025-06-27 17:50:55
sz000805,*ST炎黄,深证A股,2025-06-27 17:50:55
sz000797,中国武夷,深证A股,2025-06-27 17:50:55
sz000793,ST华闻,深证A股,2025-06-27 17:50:55
sz000787,*ST创智,深证A股,2025-06-27 17:50:55
sz000782,恒申新材,深证A股,2025-06-27 17:50:55
sz000780,ST平能,深证A股,2025-06-27 17:50:55
sz000769,*ST大菲,深证A股,2025-06-27 17:50:55
sz000767,晋控电力,深证A股,2025-06-27 17:50:55
sz000765,*ST华信,深证A股,2025-06-27 17:50:55
sz000763,锦州石化,深证A股,2025-06-27 17:50:55
sz000760,斯太退,深证A股,2025-06-27 17:50:55
sz000748,长城信息,深证A股,2025-06-27 17:50:55
sz000736,*ST中地,深证A股,2025-06-27 17:50:55
sz000732,ST泰禾,深证A股,2025-06-27 17:50:55
sz000730,*ST环保,深证A股,2025-06-27 17:50:55
sz000720,新能泰山,深证A股,2025-06-27 17:50:55
sz000699,S*ST佳纸,深证A股,2025-06-27 17:50:55
sz000698,沈阳化工,深证A股,2025-06-27 17:50:55
sz000693,华泽退,深证A股,2025-06-27 17:50:55
sz000689,ST宏业,深证A股,2025-06-27 17:50:55
sz000687,华讯退,深证A股,2025-06-27 17:50:55
sz000677,恒天海龙,深证A股,2025-06-27 17:50:55
sz000675,ST银山,深证A股,2025-06-27 17:50:55
sz000673,当代退,深证A股,2025-06-27 17:50:55
sz000671,ST阳光城,深证A股,2025-06-27 17:50:55
sz000667,ST美置,深证A股,2025-06-27 17:50:55
sz000666,经纬纺机,深证A股,2025-06-27 17:50:55
sz000662,天夏退,深证A股,2025-06-27 17:50:55
sz000660,*ST南华,深证A股,2025-06-27 17:50:55
sz000658,ST海洋,深证A股,2025-06-27 17:50:55
sz000656,*ST金科,深证A股,2025-06-27 17:50:55
sz000653,ST九州,深证A股,2025-06-27 17:50:55
sz000652,泰达股份,深证A股,2025-06-27 17:50:55
sz000650,仁和药业,深证A股,2025-06-27 17:50:55
sz000633,合金投资,深证A股,2025-06-27 17:50:55
sz000631,顺发恒业,深证A股,2025-06-27 17:50:55
sz000627,天茂集团,深证A股,2025-06-27 17:50:55
sz000626,远大控股,深证A股,2025-06-27 17:50:55
sz000621,*ST比特,深证A股,2025-06-27 17:50:55
sz000620,盈新发展,深证A股,2025-06-27 17:50:55
sz000618,吉林化工,深证A股,2025-06-27 17:50:55
sz000616,*ST海投,深证A股,2025-06-27 17:50:55
sz000613,东海A退,深证A股,2025-06-27 17:50:55
sz000611,天首退,深证A股,2025-06-27 17:50:55
sz000608,*ST阳光,深证A股,2025-06-27 17:50:55
sz000606,顺利退,深证A股,2025-06-27 17:50:55
sz000602,金马集团,深证A股,2025-06-27 17:50:55
sz000597,东北制药,深证A股,2025-06-27 17:50:55
sz000594,国恒退,深证A股,2025-06-27 17:50:55
sz000592,平潭发展,深证A股,2025-06-27 17:50:55
sz000588,PT粤金曼,深证A股,2025-06-27 17:50:55
sz000587,*ST金洲,深证A股,2025-06-27 17:50:55
sz000585,东电退,深证A股,2025-06-27 17:50:55
sz000584,工智退,深证A股,2025-06-27 17:50:55
sz000583,S*ST托普,深证A股,2025-06-27 17:50:55
sz000582,北部湾港,深证A股,2025-06-27 17:50:55
sz000578,盐湖集团,深证A股,2025-06-27 17:50:55
sz000569,长城股份,深证A股,2025-06-27 17:50:55
sz000562,宏源证券,深证A股,2025-06-27 17:50:55
sz000560,我爱我家,深证A股,2025-06-27 17:50:55
sz000556,PT南洋,深证A股,2025-06-27 17:50:55
sz000549,S湘火炬,深证A股,2025-06-27 17:50:55
sz000542,TCL通讯,深证A股,2025-06-27 17:50:55
sz000540,*ST中天,深证A股,2025-06-27 17:50:55
sz000539,粤电力Ａ,深证A股,2025-06-27 17:50:55
sz000535,*ST猴王,深证A股,2025-06-27 17:50:55
sz000527,美的电器,深证A股,2025-06-27 17:50:55
sz000522,白云山A,深证A股,2025-06-27 17:50:55
sz000517,荣安地产,深证A股,2025-06-27 17:50:55
sz000515,攀渝钛业,深证A股,2025-06-27 17:50:55
sz000511,烯碳退,深证A股,2025-06-27 17:50:55
sz000508,琼民源A,深证A股,2025-06-27 17:50:55
sz000507,珠海港,深证A股,2025-06-27 17:50:55
sz000502,绿景退,深证A股,2025-06-27 17:50:55
sz000419,通程控股,深证A股,2025-06-27 17:50:55
sz000418,小天鹅A,深证A股,2025-06-27 17:50:55
sz000417,合百集团,深证A股,2025-06-27 17:50:55
sz000416,*ST民控,深证A股,2025-06-27 17:50:55
sz000413,ST旭电,深证A股,2025-06-27 17:50:55
sz000412,ST五环,深证A股,2025-06-27 17:50:55
sz000406,石油大明,深证A股,2025-06-27 17:50:55
sz000405,ST鑫光,深证A股,2025-06-27 17:50:55
sz000402,金 融 街,深证A股,2025-06-27 17:50:55
sz000156,华数传媒,深证A股,2025-06-27 17:50:55
sz000150,*ST宜康,深证A股,2025-06-27 17:50:55
sz000090,天健集团,深证A股,2025-06-27 17:50:55
sz000088,盐 田 港,深证A股,2025-06-27 17:50:55
sz000069,华侨城Ａ,深证A股,2025-06-27 17:50:55
sz000047,ST中侨,深证A股,2025-06-27 17:50:55
sz000046,*ST泛海,深证A股,2025-06-27 17:50:55
sz000040,*ST旭蓝,深证A股,2025-06-27 17:50:55
sz000039,中集集团,深证A股,2025-06-27 17:50:55
sz000038,大通退,深证A股,2025-06-27 17:50:55
sz000035,中国天楹,深证A股,2025-06-27 17:50:55
sz000033,新都退,深证A股,2025-06-27 17:50:55
sz000024,招商地产,深证A股,2025-06-27 17:50:55
sz000023,*ST深天,深证A股,2025-06-27 17:50:55
sz000018,神城A退,深证A股,2025-06-27 17:50:55
sz000015,PT中浩A,深证A股,2025-06-27 17:50:55
sz000013,*ST石化A,深证A股,2025-06-27 17:50:55
sz000012,南  玻Ａ,深证A股,2025-06-27 17:50:55
sz000008,神州高铁,深证A股,2025-06-27 17:50:55
sz000005,ST星源,深证A股,2025-06-27 17:50:55
sz000003,PT金田A,深证A股,2025-06-27 17:50:55
sz000002,万  科Ａ,深证A股,2025-06-27 17:50:55
sz301219,腾远钴业,创业板,2025-06-27 17:50:55
sz300699,光威复材,创业板,2025-06-27 17:50:55
sz300676,华大基因,创业板,2025-06-27 17:50:55
sz300682,朗新集团,创业板,2025-06-27 17:50:55
sz000049,德赛电池,深证A股,2025-06-27 17:50:55
sz002557,洽洽食品,深证A股,2025-06-27 17:50:55
sz301518,长华化学,创业板,2025-06-27 17:50:55
sz002430,杭氧股份,深证A股,2025-06-27 17:50:55
sz002886,沃特股份,深证A股,2025-06-27 17:50:55
sz300648,星云股份,创业板,2025-06-27 17:50:55
sz002683,广东宏大,深证A股,2025-06-27 17:50:55
sz301603,乔锋智能,创业板,2025-06-27 17:50:55
sz000048,京基智农,深证A股,2025-06-27 17:50:55
sz300999,金龙鱼,创业板,2025-06-27 17:50:55
sz301063,海锅股份,创业板,2025-06-27 17:50:55
sz002346,柘中股份,深证A股,2025-06-27 17:50:55
sz002173,创新医疗,深证A股,2025-06-27 17:50:55
sz002507,涪陵榨菜,深证A股,2025-06-27 17:50:55
sz001238,浙江正特,深证A股,2025-06-27 17:50:55
sz300894,火星人,创业板,2025-06-27 17:50:55
sz000895,双汇发展,深证A股,2025-06-27 17:50:55
sz300151,昌红科技,创业板,2025-06-27 17:50:55
sz300411,金盾股份,创业板,2025-06-27 17:50:55
sz001395,亚联机械,深证A股,2025-06-27 17:50:55
sz301035,润丰股份,创业板,2025-06-27 17:50:55
sz002667,威领股份,深证A股,2025-06-27 17:50:55
sz301029,怡合达,创业板,2025-06-27 17:50:55
sz300102,乾照光电,创业板,2025-06-27 17:50:55
sz301149,隆华新材,创业板,2025-06-27 17:50:55
sz002468,申通快递,深证A股,2025-06-27 17:50:55
sz002262,恩华药业,深证A股,2025-06-27 17:50:55
sz300466,赛摩智能,创业板,2025-06-27 17:50:55
sz002825,纳尔股份,深证A股,2025-06-27 17:50:55
sz000893,亚钾国际,深证A股,2025-06-27 17:50:55
sz300633,开立医疗,创业板,2025-06-27 17:50:55
sz301551,无线传媒,创业板,2025-06-27 17:50:55
sz002646,天佑德酒,深证A股,2025-06-27 17:50:55
sz002373,千方科技,深证A股,2025-06-27 17:50:55
sz002332,仙琚制药,深证A股,2025-06-27 17:50:55
sz000501,武商集团,深证A股,2025-06-27 17:50:55
sz002967,广电计量,深证A股,2025-06-27 17:50:55
sz300342,天银机电,创业板,2025-06-27 17:50:55
sz000011,深物业A,深证A股,2025-06-27 17:50:55
sz301013,利和兴,创业板,2025-06-27 17:50:55
sz301039,中集车辆,创业板,2025-06-27 17:50:55
sz002097,山河智能,深证A股,2025-06-27 17:50:55
sz300496,中科创达,创业板,2025-06-27 17:50:55
sz300327,中颖电子,创业板,2025-06-27 17:50:55
sz000905,厦门港务,深证A股,2025-06-27 17:50:55
sz003022,联泓新科,深证A股,2025-06-27 17:50:55
sz002007,华兰生物,深证A股,2025-06-27 17:50:55
sz003028,振邦智能,深证A股,2025-06-27 17:50:55
sz002566,益盛药业,深证A股,2025-06-27 17:50:55
sz002267,陕天然气,深证A股,2025-06-27 17:50:55
sz300856,科思股份,创业板,2025-06-27 17:50:55
sz300381,溢多利,创业板,2025-06-27 17:50:55
sz002406,远东传动,深证A股,2025-06-27 17:50:55
sz000798,中水渔业,深证A股,2025-06-27 17:50:55
sz000697,ST炼石,深证A股,2025-06-27 17:50:55
sz002998,优彩资源,深证A股,2025-06-27 17:50:55
sz002347,泰尔股份,深证A股,2025-06-27 17:50:55
sz002603,以岭药业,深证A股,2025-06-27 17:50:55
sz300054,鼎龙股份,创业板,2025-06-27 17:50:55
sz300129,泰胜风能,创业板,2025-06-27 17:50:55
sz300703,创源股份,创业板,2025-06-27 17:50:55
sz300560,中富通,创业板,2025-06-27 17:50:55
sz300783,三只松鼠,创业板,2025-06-27 17:50:55
sz300251,光线传媒,创业板,2025-06-27 17:50:55
sz300716,ST泉为,创业板,2025-06-27 17:50:55
sz300310,宜通世纪,创业板,2025-06-27 17:50:55
sz002410,广联达,深证A股,2025-06-27 17:50:55
sz300632,光莆股份,创业板,2025-06-27 17:50:55
sz001872,招商港口,深证A股,2025-06-27 17:50:55
sz301171,易点天下,创业板,2025-06-27 17:50:55
sz301012,扬电科技,创业板,2025-06-27 17:50:55
sz300640,德艺文创,创业板,2025-06-27 17:50:55
sz300053,航宇微,创业板,2025-06-27 17:50:55
sz300593,新雷能,创业板,2025-06-27 17:50:55
sz002867,周大生,深证A股,2025-06-27 17:50:55
sz300427,红相股份,创业板,2025-06-27 17:50:55
sz300647,超频三,创业板,2025-06-27 17:50:55
sz301330,熵基科技,创业板,2025-06-27 17:50:55
sz300171,东富龙,创业板,2025-06-27 17:50:55
sz002995,天地在线,深证A股,2025-06-27 17:50:55
sz300211,*ST亿通,创业板,2025-06-27 17:50:55
sz002568,百润股份,深证A股,2025-06-27 17:50:55
sz002688,金河生物,深证A股,2025-06-27 17:50:55
sz002354,天娱数科,深证A股,2025-06-27 17:50:55
sz300045,华力创通,创业板,2025-06-27 17:50:55
sz002591,恒大高新,深证A股,2025-06-27 17:50:55
sz300196,长海股份,创业板,2025-06-27 17:50:55
sz000567,海德股份,深证A股,2025-06-27 17:50:55
sz000837,秦川机床,深证A股,2025-06-27 17:50:55
sz301047,义翘神州,创业板,2025-06-27 17:50:55
sz002063,远光软件,深证A股,2025-06-27 17:50:55
sz002726,龙大美食,深证A股,2025-06-27 17:50:55
sz002990,盛视科技,深证A股,2025-06-27 17:50:55
sz300668,杰恩设计,创业板,2025-06-27 17:50:55
sz300678,中科信息,创业板,2025-06-27 17:50:55
sz300393,中来股份,创业板,2025-06-27 17:50:55
sz300328,宜安科技,创业板,2025-06-27 17:50:55
sz002286,保龄宝,深证A股,2025-06-27 17:50:55
sz002216,三全食品,深证A股,2025-06-27 17:50:55
sz002519,银河电子,深证A股,2025-06-27 17:50:55
sz002919,名臣健康,深证A股,2025-06-27 17:50:55
sz002546,新联电子,深证A股,2025-06-27 17:50:55
sz300199,翰宇药业,创业板,2025-06-27 17:50:55
sz301552,科力装备,创业板,2025-06-27 17:50:55
sz300278,华昌达,创业板,2025-06-27 17:50:55
sz300557,理工光科,创业板,2025-06-27 17:50:55
sz300517,海波重科,创业板,2025-06-27 17:50:55
sz000786,北新建材,深证A股,2025-06-27 17:50:55
sz300530,领湃科技,创业板,2025-06-27 17:50:55
sz300685,艾德生物,创业板,2025-06-27 17:50:55
sz300217,东方电热,创业板,2025-06-27 17:50:55
sz301369,联动科技,创业板,2025-06-27 17:50:55
sz300654,世纪天鸿,创业板,2025-06-27 17:50:55
sz300470,中密控股,创业板,2025-06-27 17:50:55
sz301261,恒工精密,创业板,2025-06-27 17:50:55
sz301050,雷电微力,创业板,2025-06-27 17:50:55
sz300077,国民技术,创业板,2025-06-27 17:50:55
sz002170,芭田股份,深证A股,2025-06-27 17:50:55
sz300770,新媒股份,创业板,2025-06-27 17:50:55
sz301046,能辉科技,创业板,2025-06-27 17:50:55
sz300589,江龙船艇,创业板,2025-06-27 17:50:55
sz300810,中科海讯,创业板,2025-06-27 17:50:55
sz002742,*ST三圣,深证A股,2025-06-27 17:50:55
sz002251,步步高,深证A股,2025-06-27 17:50:55
sz300867,圣元环保,创业板,2025-06-27 17:50:55
sz002062,宏润建设,深证A股,2025-06-27 17:50:55
sz002760,凤形股份,深证A股,2025-06-27 17:50:55
sz002151,北斗星通,深证A股,2025-06-27 17:50:55
sz002631,德尔未来,深证A股,2025-06-27 17:50:55
sz301162,国能日新,创业板,2025-06-27 17:50:55
sz002488,金固股份,深证A股,2025-06-27 17:50:55
sz300510,金冠股份,创业板,2025-06-27 17:50:55
sz003035,南网能源,深证A股,2025-06-27 17:50:55
sz002802,洪汇新材,深证A股,2025-06-27 17:50:55
sz000589,贵州轮胎,深证A股,2025-06-27 17:50:55
sz001277,速达股份,深证A股,2025-06-27 17:50:55
sz000966,长源电力,深证A股,2025-06-27 17:50:55
sz000514,渝 开 发,深证A股,2025-06-27 17:50:55
sz002268,电科网安,深证A股,2025-06-27 17:50:55
sz300797,钢研纳克,创业板,2025-06-27 17:50:55
sz000757,浩物股份,深证A股,2025-06-27 17:50:55
sz002581,未名医药,深证A股,2025-06-27 17:50:55
sz301558,三态股份,创业板,2025-06-27 17:50:55
sz300458,全志科技,创业板,2025-06-27 17:50:55
sz300075,数字政通,创业板,2025-06-27 17:50:55
sz002517,恺英网络,深证A股,2025-06-27 17:50:55
sz001979,招商蛇口,深证A股,2025-06-27 17:50:55
sz300862,蓝盾光电,创业板,2025-06-27 17:50:55
sz000037,深南电A,深证A股,2025-06-27 17:50:55
sz002162,悦心健康,深证A股,2025-06-27 17:50:55
sz002561,徐家汇,深证A股,2025-06-27 17:50:55
sz002122,汇洲智能,深证A股,2025-06-27 17:50:55
sz002691,冀凯股份,深证A股,2025-06-27 17:50:55
sz300096,ST易联众,创业板,2025-06-27 17:50:55
sz300080,易成新能,创业板,2025-06-27 17:50:55
sz002108,沧州明珠,深证A股,2025-06-27 17:50:55
sz300520,科大国创,创业板,2025-06-27 17:50:55
sz300449,汉邦高科,创业板,2025-06-27 17:50:55
sz002074,国轩高科,深证A股,2025-06-27 17:50:55
sz301501,恒鑫生活,创业板,2025-06-27 17:50:55
sz300893,松原安全,创业板,2025-06-27 17:50:55
sz002095,生 意 宝,深证A股,2025-06-27 17:50:55
sz001965,招商公路,深证A股,2025-06-27 17:50:55
sz002611,东方精工,深证A股,2025-06-27 17:50:55
sz002127,南极电商,深证A股,2025-06-27 17:50:55
sz002061,浙江交科,深证A股,2025-06-27 17:50:55
sz002472,双环传动,深证A股,2025-06-27 17:50:55
sz301069,凯盛新材,创业板,2025-06-27 17:50:55
sz002230,科大讯飞,深证A股,2025-06-27 17:50:55
sz002105,信隆健康,深证A股,2025-06-27 17:50:55
sz003001,中岩大地,深证A股,2025-06-27 17:50:55
sz300506,ST名家汇,创业板,2025-06-27 17:50:55
sz300270,中威电子,创业板,2025-06-27 17:50:55
sz000988,华工科技,深证A股,2025-06-27 17:50:55
sz000420,吉林化纤,深证A股,2025-06-27 17:50:55
sz000007,全新好,深证A股,2025-06-27 17:50:55
sz000559,万向钱潮,深证A股,2025-06-27 17:50:55
sz002159,三特索道,深证A股,2025-06-27 17:50:55
sz000821,京山轻机,深证A股,2025-06-27 17:50:55
sz002943,宇晶股份,深证A股,2025-06-27 17:50:55
sz002454,松芝股份,深证A股,2025-06-27 17:50:55
sz300687,赛意信息,创业板,2025-06-27 17:50:55
sz301595,太力科技,创业板,2025-06-27 17:50:55
sz301090,华润材料,创业板,2025-06-27 17:50:55
sz300322,硕贝德,创业板,2025-06-27 17:50:55
sz000799,酒鬼酒,深证A股,2025-06-27 17:50:55
sz301105,鸿铭股份,创业板,2025-06-27 17:50:55
sz002091,江苏国泰,深证A股,2025-06-27 17:50:55
sz002274,华昌化工,深证A股,2025-06-27 17:50:55
sz300235,方直科技,创业板,2025-06-27 17:50:55
sz002708,光洋股份,深证A股,2025-06-27 17:50:55
sz300758,七彩化学,创业板,2025-06-27 17:50:55
sz002945,华林证券,深证A股,2025-06-27 17:50:55
sz300094,国联水产,创业板,2025-06-27 17:50:55
sz301102,兆讯传媒,创业板,2025-06-27 17:50:55
sz301023,江南奕帆,创业板,2025-06-27 17:50:55
sz300195,长荣股份,创业板,2025-06-27 17:50:55
sz002418,康盛股份,深证A股,2025-06-27 17:50:55
sz300353,东土科技,创业板,2025-06-27 17:50:55
sz002186,全 聚 德,深证A股,2025-06-27 17:50:55
sz000713,丰乐种业,深证A股,2025-06-27 17:50:55
sz300290,荣科科技,创业板,2025-06-27 17:50:55
sz000543,皖能电力,深证A股,2025-06-27 17:50:55
sz002208,合肥城建,深证A股,2025-06-27 17:50:55
sz300293,蓝英装备,创业板,2025-06-27 17:50:55
sz300962,中金辐照,创业板,2025-06-27 17:50:55
sz002969,嘉美包装,深证A股,2025-06-27 17:50:55
sz002840,华统股份,深证A股,2025-06-27 17:50:55
sz002577,雷柏科技,深证A股,2025-06-27 17:50:55
sz002106,莱宝高科,深证A股,2025-06-27 17:50:55
sz002542,中化岩土,深证A股,2025-06-27 17:50:55
sz000953,河化股份,深证A股,2025-06-27 17:50:55
sz002612,朗姿股份,深证A股,2025-06-27 17:50:55
sz002733,雄韬股份,深证A股,2025-06-27 17:50:55
sz002161,远 望 谷,深证A股,2025-06-27 17:50:55
sz301051,信濠光电,创业板,2025-06-27 17:50:55
sz000523,红棉股份,深证A股,2025-06-27 17:50:55
sz000998,隆平高科,深证A股,2025-06-27 17:50:55
sz002279,久其软件,深证A股,2025-06-27 17:50:55
sz002050,三花智控,深证A股,2025-06-27 17:50:55
sz001309,德明利,深证A股,2025-06-27 17:50:55
sz301002,崧盛股份,创业板,2025-06-27 17:50:55
sz002338,奥普光电,深证A股,2025-06-27 17:50:55
sz002601,龙佰集团,深证A股,2025-06-27 17:50:55
sz300076,GQY视讯,创业板,2025-06-27 17:50:55
sz002714,牧原股份,深证A股,2025-06-27 17:50:55
sz002443,金洲管道,深证A股,2025-06-27 17:50:55
sz002218,拓日新能,深证A股,2025-06-27 17:50:55
sz002584,西陇科学,深证A股,2025-06-27 17:50:55
sz002931,锋龙股份,深证A股,2025-06-27 17:50:55
sz000505,京粮控股,深证A股,2025-06-27 17:50:55
sz002862,实丰文化,深证A股,2025-06-27 17:50:55
sz002292,奥飞娱乐,深证A股,2025-06-27 17:50:55
sz300761,立华股份,创业板,2025-06-27 17:50:55
sz002412,汉森制药,深证A股,2025-06-27 17:50:55
sz300041,回天新材,创业板,2025-06-27 17:50:55
sz300554,三超新材,创业板,2025-06-27 17:50:55
sz300331,苏大维格,创业板,2025-06-27 17:50:55
sz000860,顺鑫农业,深证A股,2025-06-27 17:50:55
sz300902,国安达,创业板,2025-06-27 17:50:55
sz002514,宝馨科技,深证A股,2025-06-27 17:50:55
sz000716,黑芝麻,深证A股,2025-06-27 17:50:55
sz000978,桂林旅游,深证A股,2025-06-27 17:50:55
sz002586,*ST围海,深证A股,2025-06-27 17:50:55
sz301218,华是科技,创业板,2025-06-27 17:50:55
sz300403,汉宇集团,创业板,2025-06-27 17:50:55
sz002706,良信股份,深证A股,2025-06-27 17:50:55
sz300975,商络电子,创业板,2025-06-27 17:50:55
sz003010,若羽臣,深证A股,2025-06-27 17:50:55
sz002014,永新股份,深证A股,2025-06-27 17:50:55
sz300919,中伟股份,创业板,2025-06-27 17:50:55
sz300631,久吾高科,创业板,2025-06-27 17:50:55
sz301512,智信精密,创业板,2025-06-27 17:50:55
sz002211,ST宏达,深证A股,2025-06-27 17:50:55
sz002622,皓宸医疗,深证A股,2025-06-27 17:50:55
sz002011,盾安环境,深证A股,2025-06-27 17:50:55
sz301221,光庭信息,创业板,2025-06-27 17:50:55
sz300266,兴源环境,创业板,2025-06-27 17:50:55
sz300005,探路者,创业板,2025-06-27 17:50:55
sz000733,振华科技,深证A股,2025-06-27 17:50:55
sz002939,长城证券,深证A股,2025-06-27 17:50:55
sz002461,珠江啤酒,深证A股,2025-06-27 17:50:55
sz002598,山东章鼓,深证A股,2025-06-27 17:50:55
sz002003,伟星股份,深证A股,2025-06-27 17:50:55
sz002016,世荣兆业,深证A股,2025-06-27 17:50:55
sz300475,香农芯创,创业板,2025-06-27 17:50:55
sz001299,美能能源,深证A股,2025-06-27 17:50:55
sz002157,正邦科技,深证A股,2025-06-27 17:50:55
sz300580,贝斯特,创业板,2025-06-27 17:50:55
sz300576,容大感光,创业板,2025-06-27 17:50:55
sz301137,哈焊华通,创业板,2025-06-27 17:50:55
sz300522,世名科技,创业板,2025-06-27 17:50:55
sz301259,艾布鲁,创业板,2025-06-27 17:50:55
sz002314,南山控股,深证A股,2025-06-27 17:50:55
sz300760,迈瑞医疗,创业板,2025-06-27 17:50:55
sz002866,传艺科技,深证A股,2025-06-27 17:50:55
sz003021,兆威机电,深证A股,2025-06-27 17:50:55
sz300926,博俊科技,创业板,2025-06-27 17:50:55
sz300790,宇瞳光学,创业板,2025-06-27 17:50:55
sz000838,财信发展,深证A股,2025-06-27 17:50:55
sz002372,伟星新材,深证A股,2025-06-27 17:50:55
sz002212,天融信,深证A股,2025-06-27 17:50:55
sz000686,东北证券,深证A股,2025-06-27 17:50:55
sz301172,君逸数码,创业板,2025-06-27 17:50:55
sz300059,东方财富,创业板,2025-06-27 17:50:55
sz002440,闰土股份,深证A股,2025-06-27 17:50:55
sz000801,四川九洲,深证A股,2025-06-27 17:50:55
sz000625,长安汽车,深证A股,2025-06-27 17:50:55
sz002915,中欣氟材,深证A股,2025-06-27 17:50:55
sz301176,逸豪新材,创业板,2025-06-27 17:50:55
sz300681,英搏尔,创业板,2025-06-27 17:50:55
sz002659,凯文教育,深证A股,2025-06-27 17:50:55
sz300450,先导智能,创业板,2025-06-27 17:50:55
sz300829,金丹科技,创业板,2025-06-27 17:50:55
sz000617,中油资本,深证A股,2025-06-27 17:50:55
sz301358,湖南裕能,创业板,2025-06-27 17:50:55
sz301071,力量钻石,创业板,2025-06-27 17:50:55
sz300260,新莱应材,创业板,2025-06-27 17:50:55
sz301488,豪恩汽电,创业板,2025-06-27 17:50:55
sz301065,本立科技,创业板,2025-06-27 17:50:55
sz300052,ST中青宝,创业板,2025-06-27 17:50:55
sz002221,东华能源,深证A股,2025-06-27 17:50:55
sz002656,*ST摩登,深证A股,2025-06-27 17:50:55
sz002583,海能达,深证A股,2025-06-27 17:50:55
sz301296,新巨丰,创业板,2025-06-27 17:50:55
sz000851,*ST高鸿,深证A股,2025-06-27 17:50:55
sz300242,佳云科技,创业板,2025-06-27 17:50:55
sz002567,唐人神,深证A股,2025-06-27 17:50:55
sz300634,彩讯股份,创业板,2025-06-27 17:50:55
sz300859,西域旅游,创业板,2025-06-27 17:50:55
sz002474,榕基软件,深证A股,2025-06-27 17:50:55
sz002549,凯美特气,深证A股,2025-06-27 17:50:55
sz300981,中红医疗,创业板,2025-06-27 17:50:55
sz300113,顺网科技,创业板,2025-06-27 17:50:55
sz301596,瑞迪智驱,创业板,2025-06-27 17:50:55
sz300722,新余国科,创业板,2025-06-27 17:50:55
sz301005,超捷股份,创业板,2025-06-27 17:50:55
sz300043,星辉娱乐,创业板,2025-06-27 17:50:55
sz002312,川发龙蟒,深证A股,2025-06-27 17:50:55
